page,block_id,normalized_text,display_text,manual_interpretation,manual_next_action,manual_source_file,manual_override_applied,matched_runtime,matched_audit,matched_rule_index,matched_review_note,best_match_target,best_match_title,best_match_score,coverage_status,reason
13,p013-b02,base,,,,,False,False,False,False,False,review_note,p20 · N Ne i 5 —— Se A dare le |,0.1298,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
13,p013-b03,"=
La
ee
|
3
a
PARE
mop
鄭杀翅树
斑 草",,,,,False,False,False,False,False,review_note,p20 · N Ne i 5 —— Se A dare le |,0.1503,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
13,p013-b04,林协心,,,,,False,False,False,False,False,,,0.0,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
13,p013-b05,"ARR:
SRMARY
Vi
CHIN
UR
AA?
TESU
CARERS
eA
PR
EER?
MMV
Se
ch
Pl
EY
LEE
BSH
hay
ERETTYE
BEL
SSF
1.
VA
RSREAMVERSHEE
SEE
WLE
RS
HS
SREY
RAMS
RES
RSENS
(<
LU
MHrVS
Sat
se
il
2)
MHI
：鄧魅比贴不，台暗面收
人 中协木难育祖不总戎代中坝财代AJHM。随宝夹来出代百面审 天土面 甜躰昙，我祖面映五。随知纸中𥟟熟干
呗Q套仓AJH/输T
岘财伏AJHM",,,,,False,False,False,False,False,audit,REUSE WIAD’ Mc A MTSE IM SET °,0.0803,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
14,p014-b01,"Be)
(134)4=300Wm
qu)
bs
|
=s2°
le
(1
SSOuM)
Sv
zBS3
BuBES,
(AQ
Suu)
长
(\Q
QU)
Mo’
SVC
SO)
BES.
EST
MOT.
FE
LOL""
OO
a0?
BES,
J
Ee)
LS
(s\!5£N2)
Tv]
(AQ™
Sed
DUW)
uo’
JC
Bu
Qs
83
\30
KESO
(4830uu)
ass
2eSvt
EES
(101°
Quu)
eErECLe
Evo
Ic
VSDVMWS
WY
ae
6
PIA
eve
[B]EVOse
PWNS
上
站
ERY,
BE2,
FOB
=
(3ddOuu)
(101
DU)
S8,
Qed
QS
\a00
SS
vest
BEA,
(10\>£K2)
ZBSe
SMI
EL
Be
(125°
yuu)
ZOU)
EV2
Su
S51
I-S
831
-1008
We
wie
PR
aM
Bye
By
Shi
SHARE
vei]
EK
Ye
oie
se
eK
Pee
°
2)
see
YM
Dill
2S
YS
LOW
RY
SE”
SSS
PF
lB
PRY
HANNE
YOST’
RIA?
BT
REF
WHEW
(<
WHrVO-eNM
Bee
Yi
iil
WHT
，mmcOE=兄英r）.29
（mmA.S=七英
（mmOSSr）
SAS.OM
（mmS.oT）""e≤ 宽
（mmord*d. Or） s宽""A味
（mmOSSr）“ 头
n .On
昇而小大面 因
（mmS.dT）""E≤ 宽
'o≤ 头
（mm0£8F）
浓要同
2T32
（mmd.TOF）"" ≤ 宽
J1.OM宝萧贰心面姜葬
*要2A回
來要 2A同
2A宝萧心面妹
（mMOAAS）'8≤ 头
來要
2001-（entsi\or）JE8
2A
（mmirS*s.T）「""
（mA.Sar）""0≤ 宽
S-
貅财面女虽小量
朱要崎出面
财面 小录
恐
。朱要恐各货嵫枣央部
詮总小岘贼代AJHM
呗贼代AJHM",,,,,False,False,False,False,False,audit,REUSE WIAD’ Mc A MTSE IM SET °,0.0804,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
14,p014-b02,"*
PRA)
30?
(e\!S£N2)
BIYNO
ae
Tv]
SS
Svea
202
-OQs\
Bite
SHR
EMO
Icey
面我妹。
要 OAS.OM面善
來要录",,,,,False,False,False,False,False,review_note,p20 · N Ne i 5 —— Se A dare le |,0.1525,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
14,p014-b03,"Fe)
LS
昇而小大面 因",,,,,False,False,False,False,False,review_note,p20 · N Ne i 5 —— Se A dare le |,0.1002,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
14,p014-b04,ass,,,,,False,False,False,False,False,review_note,p30 · REUSE WIAD’ Mc A MTSE IM SET °,0.1222,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
15,p015-b01,木數效圭站盆,,,,,False,False,False,False,False,review_note,p1 · 良禽佳木设计师标准手册,0.0579,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
15,p015-b02,"SAVERTS
TNS’
SAY
AEN
。面赤",,,,,False,False,False,False,False,review_note,p34 · © RSIS? EEC BY BD TSE T°,0.1673,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
15,p015-b03,"WUT
MMU
WANEEN",,,,,False,False,False,False,False,review_note,p20 · N Ne i 5 —— Se A dare le |,0.1311,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
15,p015-b04,"SHLPTSE’
sBlserlal’
HERVEbNANRKEH?
HERSMEE’
BMkEWY'
PERSE’
PERM
RRR
4
INBHRANMEMN
Se
VASE’
MEER
SRNR
BAW!
SEK
BRMREMVASSNSS'
ARVACNE
HS
BEYRUVAKEH?
hhssll
VEFEBRMUS
SHS
-'
WEE
SBbS’
BE-EMMEMN
SER
SEDO
WECRNEER
SE
E?
RSVR
See
RPESNE
VXESAH
WEVA
E
Y
Sh
ARYA
SHEOCShMRES-’
BRHEMER’
SS
RAKE
BRSNMIRESMIREHSE
QACMNG
。间空云餮客、守童小干用常。用郵习 帕 中 戉妹
宜好出.秋妹宝 ：弯味丑計帕戎妹昇灼叵， 帕高妹具：入t固型，密高妹育眠，骨
米面素：飞眯成妹，野炙 直贴呈常 墅，富丰木： 黄酸至白破帕亮朋此常動，类刷 葱本鍌木皵白
。间空麻吝干用常。用卦习州代碚大宜彭，渠开味汗变主贷是不
戎卦宝話：抄弯就味丑帕宝一具，封固型帕额宝育雕，中密：想想朋瞰想蛾，骨光面素；一与京耕菁
显柏县出，点畔飞还类酵帕然天带胡同，杀阳密炎水数出 呈常 邮且富丰突木：憨帕彩更膜咏",,,,,False,False,False,False,False,audit,REUSE WIAD’ Mc A MTSE IM SET °,0.0427,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
15,p015-b05,木散白美非,,,,,False,False,False,False,False,review_note,p1 · 良禽佳木设计师标准手册,0.0611,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
15,p015-b06,木拊鬱美非,,,,,False,False,False,False,False,review_note,p1 · 良禽佳木设计师标准手册,0.0611,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
15,p015-b07,"Bselal°
SHLSEL’
Bb
PEVSMVEMN
PERS
PE
EWE
Se
PERRYEbNOMMKSY?
SSBREENMES'
SEVAVEHUMEVS’
VSENS'
RES’
ARVHNE
BMWS
PSSRH
。间空袭室
忸，己蜜客干用常。用卦囚救帕社中孟比妹建显宜彭。我身卦宝感：卦弯就味玉能帕早分育具，建殿味更動
帕玻身具，高 密：显朋彣直，它社富丰好木： 熟炎至 款黄逝呈，母木息帕只共且贝常比最昙 憨的木魅白",,,,,False,False,False,False,False,audit,REUSE WIAD’ Mc A MTSE IM SET °,0.0907,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
15,p015-b08,木 白美宗,,,,,False,False,False,False,False,review_note,p1 · 良禽佳木设计师标准手册,0.0647,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
15,p015-b09,"WSR
ESE!
BSeeclel°
VEE
BRYRUAKER
ER
ERAS
SHS’
MRS)
SS-ERS
PESRAVARRMTRE
SERS’
RAW’
SES
BATE
E
VMIERSS’
PSS
BEEN
MANS
SPT
MS
SEVER
BRST’
BEER
(yWIEL
OSK)
UNL)
’
°
ICSU
plsck
MS|
PETERMBY
(yueklcsu
(Yuerlcsu
(Yue
mpi
SBSH
TAME
LVN!
(Enos|Abene
JP3E!
EAA
CHELLA)”
6@ksuqla)
Sep)’
EAR
ELV
£6
Los
SHE
WW
。间空室1，入客干用常。用卦习 大宜 ， 开味汧变主是不。我宝款：弯話味
丑放帕 出 具.t固型、高妹密：想肃品味想林木帕戎身育具，光宝一育带，骨光面素： 葬墅
，直或颗、冰身 出Q呈常.富丰常非木：金黑带，围帕比克至 岩彩出呈葱木将肺黑
。（tunlsw Aosld nsoiyomA）木 肺黑，（NBo
etinw nsoiramA）木白
类蛷林木",,,,,False,False,False,False,False,audit,REUSE WIAD’ Mc A MTSE IM SET °,0.1061,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
15,p015-b10,木琳陆黑美出,,,,,False,False,False,False,False,review_note,p1 · 良禽佳木设计师标准手册,0.0579,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
16,p016-b01,"U“y
Z
=
ie
eet
由
-
NZ
]
--
Nae
1]
nt»
iit
山
|
一
Hy
hen
tM
i)
dll
Id
i
(18)
eisugie
EnicgjAbgrie
RARE
（ ）2ibm61
EncgiAbrnz
木 斑",,,,,False,False,False,False,False,review_note,p20 · N Ne i 5 —— Se A dare le |,0.1431,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
16,p016-b02,-,,,,,False,False,False,False,False,,,0.0,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
16,p016-b03,"Ea
用
iB
Ly
|
i)
ig
上
aim
Wi",,,,,False,False,False,False,False,review_note,p30 · REUSE WIAD’ Mc A MTSE IM SET °,0.164,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
16,p016-b04,SA,,,,,False,False,False,False,False,review_note,p20 · N Ne i 5 —— Se A dare le |,0.1158,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
16,p016-b05,"ER
BallEW
a
BOWL
SHAR
拟女出岱 谤是
木 婴四會变未干",,,,,False,False,False,False,False,review_note,p20 · N Ne i 5 —— Se A dare le |,0.1145,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
17,p017-b01,"{hit
HA
|
Hi
i
if)
Hi}
由
ili
Hy
iy)
hi
Se
eS
Vi
I
Rill
Ni
pM.
ary
中
eal
如
外
the
ri}
an
ti
CE 2 1 56 0 0 0 2258 655 26 65 -1 3 1 56 1 0 0 2258 655 26 65 -1 4 1 56 1 1 0 2258 655 26 65 -1 5 1 56 1 1 1 2258 655 26 65 63.019348 『 2 1 57 0 0 0 593 704 32 20 -1 3 1 57 1 0 0 593 704 32 20 -1 4 1 57 1 1 0 593 704 32 20 -1 5 1 57 1 1 1 593 704 32 20 47.901596 il 2 1 58 0 0 0 2561 719 55 19 -1 3 1 58 1 0 0 2561 719 55 19 -1 4 1 58 1 1 0 2561 719 55 19 -1 5 1 58 1 1 1 2561 719 55 19 0.000000 _- 2 1 59 0 0 0 549 770 25 16 -1 3 1 59 1 0 0 549 770 25 16 -1 4 1 59 1 1 0 549 770 25 16 -1 5 1 59 1 1 1 549 770 25 16 42.827850 at 2 1 60 0 0 0 623 769 19 15 -1 3 1 60 1 0 0 623 769 19 15 -1 4 1 60 1 1 0 623 769 19 15 -1 5 1 60 1 1 1 623 769 19 15 16.816872 i} 2 1 61 0 0 0 615 805 10 15 -1 3 1 61 1 0 0 615 805 10 15 -1 4 1 61 1 1 0 615 805 10 15 -1 5 1 61 1 1 1 615 805 10 15 21.698723 ti 2 1 62 0 0 0 450 838 6 25 -1 3 1 62 1 0 0 450 838 6 25 -1 4 1 62 1 1 0 450 838 6 25 -1 5 1 62 1 1 1 450 838 6 25 82.419395 \ 2 1 63 0 0 0 482 798 50 32 -1 3 1 63 1 0 0 482 798 50 32 -1 4 1 63 1 1 0 482 798 50 32 -1 5 1 63 1 1 1 482 798 50 32 33.410652 Wh 2 1 64 0 0 0 1120 849 18 10 -1 3 1 64 1 0 0 1120 849 18 10 -1 4 1 64 1 1 0 1120 849 18 10 -1 5 1 64 1 1 1 1120 849 18 10 47.476097 at 2 1 65 0 0 0 489 902 17 28 -1 3 1 65 1 0 0 489 902 17 28 -1 4 1 65 1 1 0 489 902 17 28 -1 5 1 65 1 1 1 489 902 17 28 14.396393 ih 2 1 66 0 0 0 558 907 13 17 -1 3 1 66 1 0 0 558 907 13 17 -1 4 1 66 1 1 0 558 907 13 17 -1 5 1 66 1 1 1 558 907 13 17 53.075031 外 2 1 67 0 0 0 1151 874 191 32 -1 3 1 67 1 0 0 1151 874 191 32 -1 4 1 67 1 1 0 1151 874 191 32 -1 5 1 67 1 1 1 1151 874 191 32 30.947533 = 5 1 67 1 1 2 1309 861 38 49 37.853333 4 2 1 68 0 0 0 97 933 142 37 -1 3 1 68 1 0 0 97 933 142 37 -1 4 1 68 1 1 0 97 933 142 37 -1 5 1 68 1 1 1 97 933 142 37 0.000000 KESVY 2 1 69 0 0 0 589 930 45 17 -1 3 1 69 1 0 0 589 930 45 17 -1 4 1 69 1 1 0 589 930 45 17 -1 5 1 69 1 1 1 589 930 45 17 31.686012 va 2 1 70 0 0 0 848 917 145 38 -1 3 1 70 1 0 0 848 917 145 38 -1 4 1 70 1 1 0 848 917 145 38 -1 5 1 70 1 1 1 844 913 61 51 6.377838 和 5 1 70 1 1 2 904 917 89 38 55.427666 = 2 1 71 0 0 0 1565 932 26 32 -1 3 1 71 1 0 0 1565 932 26 32 -1 4 1 71 1 1 0 1565 932 26 32 -1 5 1 71 1 1 1 1565 932 26 32 16.514549 更 2 1 72 0 0 0 1917 944 83 16 -1 3 1 72 1 0 0 1917 944 83 16 -1 4 1 72 1 1 0 1917 944 83 16 -1 5 1 72 1 1 1 1913 940 5 25 12.840233 i 5 1 72 1 1 2 1917 944 83 16 30.013504 nal 2 1 73 0 0 0 392 975 32 25 -1 3 1 73 1 0 0 392 975 32 25 -1 4 1 73 1 1 0 392 975 32 25 -1 5 1 73 1 1 1 392 975 32 25 18.922485 Yt 2 1 74 0 0 0 570 972 12 23 -1 3 1 74 1 0 0 570 972 12 23 -1 4 1 74 1 1 0 570 972 12 23 -1 5 1 74 1 1 1 570 972 12 23 41.848354 1 2 1 75 0 0 0 570 916 14 57 -1 3 1 75 1 0 0 570 916 14 57 -1 4 1 75 1 1 0 570 916 14 57 -1 5 1 75 1 1 1 570 916 14 57 82.525909 | 2 1 76 0 0 0 599 953 45 28 -1 3 1 76 1 0 0 599 953 45 28 -1 4 1 76 1 1 0 599 953 45 28 -1 5 1 76 1 1 1 599 953 45 28 48.373512 Wit 2 1 77 0 0 0 600 978 24 29 -1 3 1 77 1 0 0 600 978 24 29 -1 4 1 77 1 1 0 600 978 24 29 -1 5 1 77 1 1 1 600 978 24 29 38.101879 NY) 2 1 78 0 0 0 1263 991 61 9 -1 3 1 78 1 0 0 1263 991 61 9 -1 4 1 78 1 1 0 1263 991 61 9 -1 5 1 78 1 1 1 1263 991 61 9 23.156769 = 2 1 79 0 0 0 1560 965 47 29 -1 3 1 79 1 0 0 1560 965 47 29 -1 4 1 79 1 1 0 1560 965 47 29 -1 5 1 79 1 1 1 1560 965 47 29 16.788391 Al 2 1 80 0 0 0 2328 944 60 38 -1 3 1 80 1 0 0 2328 944 60 38 -1 4 1 80 1 1 0 2328 944 60 38 -1 5 1 80 1 1 1 2328 944 60 38 75.743835 aR 2 1 81 0 0 0 2390 953 171 60 -1 3 1 81 1 0 0 2390 953 171 60 -1 4 1 81 1 1 0 2390 953 171 60 -1 5 1 81 1 1 1 2390 953 171 60 34.092545 ad 2 1 82 0 0 0 98 980 142 37 -1 3 1 82 1 0 0 98 980 142 37 -1 4 1 82 1 1 0 98 980 142 37 -1 5 1 82 1 1 1 94 976 69 55 0.000000 FRev 5 1 82 1 1 2 171 976 69 55 2.838524 AIS 2 1 83 0 0 0 561 996 21 16 -1 3 1 83 1 0 0 561 996 21 16 -1 4 1 83 1 1 0 561 996 21 16 -1 5 1 83 1 1 1 561 996 21 16 21.304161 iyi 2 1 84 0 0 0 634 986 10 31 -1 3 1 84 1 0 0 634 986 10 31 -1 4 1 84 1 1 0 634 986 10 31 -1 5 1 84 1 1 1 634 986 10 31 45.726883 \\ 2 1 85 0 0 0 857 1001 89 10 -1 3 1 85 1 0 0 857 1001 89 10 -1 4 1 85 1 1 0 857 1001 89 10 -1 5 1 85 1 1 1 857 1001 62 7 32.869019 一 5 1 85 1 1 2 921 1006 25 5 67.564331 上 2 1 86 0 0 0 976 1008 22 13 -1 3 1 86 1 0 0 976 1008 22 13 -1 4 1 86 1 1 0 976 1008 22 13 -1 5 1 86 1 1 1 976 1008 22 13 51.984402 | 2 1 87 0 0 0 1192 1002 54 7 -1 3 1 87 1 0 0 1192 1002 54 7 -1 4 1 87 1 1 0 1192 1002 54 7 -1 5 1 87 1 1 1 1192 1002 54 7 0.000000 ae 2 1 88 0 0 0 1799 980 69 42 -1 3 1 88 1 0 0 1799 980 69 42 -1 4 1 88 1 1 0 1799 980 69 42 -1 5 1 88 1 1 1 1799 980 69 42 32.320107 “Trl 2 1 89 0 0 0 2326 979 61 35 -1 3 1 89 1 0 0 2326 979 61 35 -1 4 1 89 1 1 0 2326 979 61 35 -1 5 1 89 1 1 1 2326 979 61 35 12.521988 L_| 5 1 89 1 1 2 2375 975 14 53 29.347641 | 2 1 90 0 0 0 390 1001 56 47 -1 3 1 90 1 0 0 390 1001 56 47 -1 4 1 90 1 1 0 390 1001 56 47 -1 5 1 90 1 1 1 390 1001 56 47 33.245834 ah 2 1 91 0 0 0 612 1007 19 41 -1 3 1 91 1 0 0 612 1007 19 41 -1 4 1 91 1 1 0 612 1007 19 41 -1 5 1 91 1 1 1 612 1007 19 41 57.681961 | 2 1 92 0 0 0 976 1044 79 25 -1 3 1 92 1 0 0 976 1044 79 25 -1 4 1 92 1 1 0 976 1044 79 25 -1 5 1 92 1 1 1 976 1044 1 22 29.455292 (die 5 1 92 1 1 2 1040 1054 15 15 54.160954 3 2 1 93 0 0 0 2325 1025 135 28 -1 3 1 93 1 0 0 2325 1025 135 28 -1 4 1 93 1 1 0 2325 1025 135 28 -1 5 1 93 1 1 1 2325 1025 135 28 30.493324 a 2 1 94 0 0 0 96 1071 179 36 -1 3 1 94 1 0 0 96 1071 179 36 -1 4 1 94 1 1 0 96 1071 179 36 -1 5 1 94 1 1 1 96 1071 97 35 42.891579 (BEN 5 1 94 1 1 2 207 1067 68 55 46.779640 FRYE 2 1 95 0 0 0 623 1066 23 16 -1 3 1 95 1 0 0 623 1066 23 16 -1 4 1 95 1 1 0 623 1066 23 16 -1 5 1 95 1 1 1 623 1066 23 16 47.324787 Hitt 2 1 96 0 0 0 2029 1081 14 20 -1 3 1 96 1 0 0 2029 1081 14 20 -1 4 1 96 1 1 0 2029 1081 14 20 -1 5 1 96 1 1 1 2029 1081 14 20 54.561478 It! 2 1 97 0 0 0 2200 1052 47 30 -1 3 1 97 1 0 0 2200 1052 47 30 -1 4 1 97 1 1 0 2200 1052 47 30 -1 5 1 97 1 1 1 2200 1052 47 30 38.562386 | 2 1 98 0 0 0 2418 1061 62 38 -1 3 1 98 1 0 0 2418 1061 62 38 -1 4 1 98 1 1 0 2418 1061 62 38 -1 5 1 98 1 1 1 2418 1061 62 38 39.310738 rte 2 1 99 0 0 0 96 1116 211 36 -1 3 1 99 1 0 0 96 1116 211 36 -1 4 1 99 1 1 0 96 1116 211 36 -1 5 1 99 1 1 1 96 1116 143 36 40.733315 Meow 5 1 99 1 1 2 274 1117 33 34 64.154373 x 2 1 100 0 0 0 923 1076 57 75 -1 3 1 100 1 0 0 923 1076 57 75 -1 4 1 100 1 1 0 923 1076 57 75 -1 5 1 100 1 1 1 923 1076 57 75 0.000000 rr 2 1 101 0 0 0 1663 1081 124 71 -1 3 1 101 1 0 0 1663 1081 124 71 -1 4 1 101 1 1 0 1663 1081 124 71 -1 5 1 101 1 1 1 1663 1081 66 71 28.437447 fief 5 1 101 1 1 2 1780 1084 7 22 51.121811 I 2 1 102 0 0 0 1206 1131 6 39 -1 3 1 102 1 0 0 1206 1131 6 39 -1 4 1 102 1 1 0 1206 1131 6 39 -1 5 1 102 1 1 1 1206 1131 6 39 82.740456 | 2 1 103 0 0 0 1254 1081 30 99 -1 3 1 103 1 0 0 1254 1081 30 99 -1 4 1 103 1 1 0 1254 1081 30 99 -1 5 1 103 1 1 1 1254 1081 30 99 50.747452 1 2 1 104 0 0 0 1446 1088 81 74 -1 3 1 104 1 0 0 1446 1088 81 74 -1 4 1 104 1 1 0 1446 1088 81 74 -1 5 1 104 1 1 1 1446 1088 81 74 25.245384 Ha, 2 1 105 0 0 0 95 1161 213 36 -1 3 1 105 1 0 0 95 1161 213 36 -1 4 1 105 1 1 0 95 1161 213 36 -1 5 1 105 1 1 1 95 1161 144 36 25.204117 MRSS 5 1 105 1 1 2 275 1162 33 35 80.657562 ¥ 2 1 106 0 0 0 582 1170 49 29 -1 3 1 106 1 0 0 582 1170 49 29 -1 4 1 106 1 1 0 582 1170 49 29 -1 5 1 106 1 1 1 582 1170 49 29 28.344734 veil 2 1 107 0 0 0 776 1114 79 102 -1 3 1 107 1 0 0 776 1114 79 102 -1 4 1 107 1 1 0 776 1114 79 102 -1 5 1 107 1 1 1 776 1114 79 102 64.296638 = 2 1 108 0 0 0 1499 1163 21 42 -1 3 1 108 1 0 0 1499 1163 21 42 -1 4 1 108 1 1 0 1499 1163 21 42 -1 5 1 108 1 1 1 1499 1163 21 42 22.537201 i 2 1 109 0 0 0 1667 1145 114 67 -1 3 1 109 1 0 0 1667 1145 114 67 -1 4 1 109 1 1 0 1667 1145 114 67 -1 5 1 109 1 1 1 1667 1145 114 67 43.449436 al 2 1 110 0 0 0 1784 1141 99 60 -1 3 1 110 1 0 0 1784 1141 99 60 -1 4 1 110 1 1 0 1784 1141 99 60 -1 5 1 110 1 1 1 1780 1137 36 86 51.831646 bi 5 1 110 1 1 2 1837 1137 51 86 40.135071 on, 2 1 111 0 0 0 1887 1136 88 57 -1 3 1 111 1 0 0 1887 1136 88 57 -1 4 1 111 1 1 0 1887 1136 88 57 -1 5 1 111 1 1 1 1887 1136 88 57 38.896149 Am 2 1 112 0 0 0 1981 1186 63 28 -1 3 1 112 1 0 0 1981 1186 63 28 -1 4 1 112 1 1 0 1981 1186 63 28 -1 5 1 112 1 1 1 1981 1186 63 28 16.388947 Yee 2 1 113 0 0 0 2061 1181 9 26 -1 3 1 113 1 0 0 2061 1181 9 26 -1 4 1 113 1 1 0 2061 1181 9 26 -1 5 1 113 1 1 1 2061 1181 9 26 21.289528 | 2 1 114 0 0 0 2494 1061 178 142 -1 3 1 114 1 0 0 2494 1061 178 142 -1 4 1 114 1 1 0 2494 1061 178 142 -1 5 1 114 1 1 1 2494 1061 178 142 31.594559 Et 2 1 115 0 0 0 95 1236 232 46 -1 3 1 115 1 0 0 95 1236 232 46 -1 4 1 115 1 1 0 95 1236 232 46 -1 5 1 115 1 1 1 95 1236 232 46 94.772690 MOOD 2 1 116 0 0 0 506 1265 11 14 -1 3 1 116 1 0 0 506 1265 11 14 -1 4 1 116 1 1 0 506 1265 11 14 -1 5 1 116 1 1 1 506 1265 11 14 17.166504 i} 2 1 117 0 0 0 778 1181 82 84 -1 3 1 117 1 0 0 778 1181 82 84 -1 4 1 117 1 1 0 778 1181 82 84 -1 5 1 117 1 1 1 778 1181 82 84 0.000000 as 2 1 118 0 0 0 1453 1231 23 50 -1 3 1 118 1 0 0 1453 1231 23 50 -1 4 1 118 1 1 0 1453 1231 23 50 -1 5 1 118 1 1 1 1453 1231 23 50 43.442390 ll 2 1 119 0 0 0 1529 1216 135 80 -1 3 1 119 1 0 0 1529 1216 135 80 -1 4 1 119 1 1 0 1529 1216 135 80 -1 5 1 119 1 1 1 1529 1216 135 80 48.593410 Bak 2 1 120 0 0 0 1667 1207 115 71 -1 3 1 120 1 0 0 1667 1207 115 71 -1 4 1 120 1 1 0 1667 1207 115 71 -1 5 1 120 1 1 1 1667 1207 115 71 21.996544 oe 2 1 121 0 0 0 1817 1256 73 17 -1 3 1 121 1 0 0 1817 1256 73 17 -1 4 1 121 1 1 0 1817 1256 73 17 -1 5 1 121 1 1 1 1817 1256 73 17 54.374725 = 2 1 122 0 0 0 2184 1265 137 30 -1 3 1 122 1 0 0 2184 1265 137 30 -1 4 1 122 1 1 0 2184 1265 137 30 -1 5 1 122 1 1 1 2184 1265 137 30 26.426773 ae 2 1 123 0 0 0 622 1297 19 25 -1 3 1 123 1 0 0 622 1297 19 25 -1 4 1 123 1 1 0 622 1297 19 25 -1 5 1 123 1 1 1 622 1297 19 25 54.461021 Wt 2 1 124 0 0 0 637 1263 11 38 -1 3 1 124 1 0 0 637 1263 11 38 -1 4 1 124 1 1 0 637 1263 11 38 -1 5 1 124 1 1 1 637 1263 4 38 73.081726 | 5 1 124 1 1 2 647 1271 1 10 90.130989 | 2 1 125 0 0 0 2508 1304 36 15 -1 3 1 125 1 0 0 2508 1304 36 15 -1 4 1 125 1 1 0 2508 1304 36 15 -1 5 1 125 1 1 1 2508 1304 36 15 26.843742 ta 2 1 126 0 0 0 95 1299 137 46 -1 3 1 126 1 0 0 95 1299 137 46 -1 4 1 126 1 1 0 95 1299 137 46 -1 5 1 126 1 1 1 95 1299 137 46 90.383896 VeH 2 1 127 0 0 0 95 1364 231 44 -1 3 1 127 1 0 0 95 1364 231 44 -1 4 1 127 1 1 0 95 1364 231 44 -1 5 1 127 1 1 1 95 1364 231 44 90.946609 MHILE 2 1 128 0 0 0 99 1485 86 60 -1 3 1 128 1 0 0 99 1485 86 60 -1 4 1 128 1 1 0 99 1485 86 60 -1 5 1 128 1 1 1 99 1485 86 60 52.630535 Ag",,,,,False,False,False,False,False,audit,N Ne i 5 —— Se A dare le |,0.041,non_rule_background,当前块未体现稳定规则信号，更接近背景说明或噪声。
